Date,Close,Ticker,Close,Close,Close,Close,Close,Close,Close
,AAPL,,MSFT,TSLA,AMZN,GOOGL,RELIANCE.NS,INFY.NS,TCS.NS
2021-09-13,146.4055938720703,AAPL,,,,,,,
2021-09-14,145.00563049316406,AAPL,,,,,,,
2021-09-15,145.8965606689453,AAPL,,,,,,,
2021-09-16,145.66156005859375,AAPL,,,,,,,
2021-09-17,142.9889373779297,AAPL,,,,,,,
2021-09-20,139.93460083007812,AAPL,,,,,,,
2021-09-21,140.4142303466797,AAPL,,,,,,,
2021-09-22,142.7833709716797,AAPL,,,,,,,
2021-09-23,143.74276733398438,AAPL,,,,,,,
2021-09-24,143.8308868408203,AAPL,,,,,,,
2021-09-27,142.31346130371094,AAPL,,,,,,,
2021-09-28,138.9261932373047,AAPL,,,,,,,
2021-09-29,139.82688903808594,AAPL,,,,,,,
2021-09-30,138.52484130859375,AAPL,,,,,,,
2021-10-01,139.65061950683594,AAPL,,,,,,,
2021-10-04,136.21446228027344,AAPL,,,,,,,
2021-10-05,138.14305114746094,AAPL,,,,,,,
2021-10-06,139.01429748535156,AAPL,,,,,,,
2021-10-07,140.2771759033203,AAPL,,,,,,,
2021-10-08,139.89540100097656,AAPL,,,,,,,
2021-10-11,139.80728149414062,AAPL,,,,,,,
2021-10-12,138.5346221923828,AAPL,,,,,,,
2021-10-13,137.94725036621094,AAPL,,,,,,,
2021-10-14,140.73728942871094,AAPL,,,,,,,
2021-10-15,141.79461669921875,AAPL,,,,,,,
2021-10-18,143.46868896484375,AAPL,,,,,,,
2021-10-19,145.63218688964844,AAPL,,,,,,,
2021-10-20,146.12167358398438,AAPL,,,,,,,
2021-10-21,146.33705139160156,AAPL,,,,,,,
2021-10-22,145.5636749267578,AAPL,,,,,,,
2021-10-25,145.5147247314453,AAPL,,,,,,,
2021-10-26,146.18045043945312,AAPL,,,,,,,
2021-10-27,145.72030639648438,AAPL,,,,,,,
2021-10-28,149.36209106445312,AAPL,,,,,,,
2021-10-29,146.65032958984375,AAPL,,,,,,,
2021-11-01,145.8280029296875,AAPL,,,,,,,
2021-11-02,146.8656768798828,AAPL,,,,,,,
2021-11-03,148.3048095703125,AAPL,,,,,,,
2021-11-04,147.7859649658203,AAPL,,,,,,,
2021-11-05,148.31533813476562,AAPL,,,,,,,
2021-11-08,147.4918212890625,AAPL,,,,,,,
2021-11-09,147.85455322265625,AAPL,,,,,,,
2021-11-10,145.02120971679688,AAPL,,,,,,,
2021-11-11,144.97219848632812,AAPL,,,,,,,
2021-11-12,147.0506591796875,AAPL,,,,,,,
2021-11-15,147.06044006347656,AAPL,,,,,,,
2021-11-16,148.04086303710938,AAPL,,,,,,,
2021-11-17,150.48207092285156,AAPL,,,,,,,
2021-11-18,154.77621459960938,AAPL,,,,,,,
2021-11-19,157.40371704101562,AAPL,,,,,,,
2021-11-22,157.8644561767578,AAPL,,,,,,,
2021-11-23,158.246826171875,AAPL,,,,,,,
2021-11-24,158.76641845703125,AAPL,,,,,,,
2021-11-26,153.7369842529297,AAPL,,,,,,,
2021-11-29,157.0997772216797,AAPL,,,,,,,
2021-11-30,162.06060791015625,AAPL,,,,,,,
2021-12-01,161.54098510742188,AAPL,,,,,,,
2021-12-02,160.55078125,AAPL,,,,,,,
2021-12-03,158.6683807373047,AAPL,,,,,,,
2021-12-06,162.0802001953125,AAPL,,,,,,,
2021-12-07,167.82537841796875,AAPL,,,,,,,
2021-12-08,171.64892578125,AAPL,,,,,,,
2021-12-09,171.1391143798828,AAPL,,,,,,,
2021-12-10,175.93328857421875,AAPL,,,,,,,
2021-12-13,172.29598999023438,AAPL,,,,,,,
2021-12-14,170.9136199951172,AAPL,,,,,,,
2021-12-15,175.78627014160156,AAPL,,,,,,,
2021-12-16,168.88418579101562,AAPL,,,,,,,
2021-12-17,167.78616333007812,AAPL,,,,,,,
2021-12-20,166.4233856201172,AAPL,,,,,,,
2021-12-21,169.5998992919922,AAPL,,,,,,,
2021-12-22,172.1979522705078,AAPL,,,,,,,
2021-12-23,172.825439453125,AAPL,,,,,,,
2021-12-27,176.79603576660156,AAPL,,,,,,,
2021-12-28,175.7764434814453,AAPL,,,,,,,
2021-12-29,175.86468505859375,AAPL,,,,,,,
2021-12-30,174.7078399658203,AAPL,,,,,,,
2021-12-31,174.09014892578125,AAPL,,,,,,,
2022-01-03,178.44313049316406,AAPL,,,,,,,
2022-01-04,176.17840576171875,AAPL,,,,,,,
2022-01-05,171.49209594726562,AAPL,,,,,,,
2022-01-06,168.62930297851562,AAPL,,,,,,,
2022-01-07,168.7959747314453,AAPL,,,,,,,
2022-01-10,168.8155975341797,AAPL,,,,,,,
2022-01-11,171.64892578125,AAPL,,,,,,,
2022-01-12,172.09011840820312,AAPL,,,,,,,
2022-01-13,168.8155975341797,AAPL,,,,,,,
2022-01-14,169.67832946777344,AAPL,,,,,,,
2022-01-18,166.47238159179688,AAPL,,,,,,,
2022-01-19,162.9723663330078,AAPL,,,,,,,
2022-01-20,161.28607177734375,AAPL,,,,,,,
2022-01-21,159.22723388671875,AAPL,,,,,,,
2022-01-24,158.4527130126953,AAPL,,,,,,,
2022-01-25,156.64877319335938,AAPL,,,,,,,
2022-01-26,156.5605010986328,AAPL,,,,,,,
2022-01-27,156.09974670410156,AAPL,,,,,,,
2022-01-28,166.9920196533203,AAPL,,,,,,,
2022-01-31,171.35479736328125,AAPL,,,,,,,
2022-02-01,171.18817138671875,AAPL,,,,,,,
2022-02-02,172.39404296875,AAPL,,,,,,,
2022-02-03,169.51165771484375,AAPL,,,,,,,
2022-02-04,169.2269744873047,AAPL,,,,,,,
2022-02-07,168.5103759765625,AAPL,,,,,,,
2022-02-08,171.62222290039062,AAPL,,,,,,,
2022-02-09,173.0456085205078,AAPL,,,,,,,
2022-02-10,168.96194458007812,AAPL,,,,,,,
2022-02-11,165.54579162597656,AAPL,,,,,,,
2022-02-14,165.78138732910156,AAPL,,,,,,,
2022-02-15,169.61961364746094,AAPL,,,,,,,
2022-02-16,169.38404846191406,AAPL,,,,,,,
2022-02-17,165.78138732910156,AAPL,,,,,,,
2022-02-18,164.23036193847656,AAPL,,,,,,,
2022-02-22,161.30506896972656,AAPL,,,,,,,
2022-02-23,157.13304138183594,AAPL,,,,,,,
2022-02-24,159.75404357910156,AAPL,,,,,,,
2022-02-25,161.82533264160156,AAPL,,,,,,,
2022-02-28,162.09036254882812,AAPL,,,,,,,
2022-03-01,160.20562744140625,AAPL,,,,,,,
2022-03-02,163.50393676757812,AAPL,,,,,,,
2022-03-03,163.17999267578125,AAPL,,,,,,,
2022-03-04,160.17616271972656,AAPL,,,,,,,
2022-03-07,156.37716674804688,AAPL,,,,,,,
2022-03-08,154.55126953125,AAPL,,,,,,,
2022-03-09,159.96017456054688,AAPL,,,,,,,
2022-03-10,155.61146545410156,AAPL,,,,,,,
2022-03-11,151.89100646972656,AAPL,,,,,,,
2022-03-14,147.8563995361328,AAPL,,,,,,,
2022-03-15,152.24435424804688,AAPL,,,,,,,
2022-03-16,156.66183471679688,AAPL,,,,,,,
2022-03-17,157.6729278564453,AAPL,,,,,,,
2022-03-18,160.97128295898438,AAPL,,,,,,,
2022-03-21,162.34561157226562,AAPL,,,,,,,
2022-03-22,165.72250366210938,AAPL,,,,,,,
2022-03-23,167.08700561523438,AAPL,,,,,,,
2022-03-24,170.8761749267578,AAPL,,,,,,,
2022-03-25,171.51425170898438,AAPL,,,,,,,
2022-03-28,172.3780975341797,AAPL,,,,,,,
2022-03-29,175.6764373779297,AAPL,,,,,,,
2022-03-30,174.50831604003906,AAPL,,,,,,,
2022-03-31,171.40628051757812,AAPL,,,,,,,
2022-04-01,171.11175537109375,AAPL,,,,,,,
2022-04-04,175.16598510742188,AAPL,,,,,,,
2022-04-05,171.84800720214844,AAPL,,,,,,,
2022-04-06,168.6772918701172,AAPL,,,,,,,
2022-04-07,168.98155212402344,AAPL,,,,,,,
2022-04-08,166.9691925048828,AAPL,,,,,,,
2022-04-11,162.7088165283203,AAPL,,,,,,,
2022-04-12,164.58380126953125,AAPL,,,,,,,
2022-04-13,167.2734832763672,AAPL,,,,,,,
2022-04-14,162.2572479248047,AAPL,,,,,,,
2022-04-18,162.0413055419922,AAPL,,,,,,,
2022-04-19,164.3285369873047,AAPL,,,,,,,
2022-04-20,164.16165161132812,AAPL,,,,,,,
2022-04-21,163.3665008544922,AAPL,,,,,,,
2022-04-22,158.8214569091797,AAPL,,,,,,,
2022-04-25,159.89146423339844,AAPL,,,,,,,
2022-04-26,153.92303466796875,AAPL,,,,,,,
2022-04-27,153.69729614257812,AAPL,,,,,,,
2022-04-28,160.6374969482422,AAPL,,,,,,,
2022-04-29,154.75743103027344,AAPL,,,,,,,
2022-05-02,155.0617218017578,AAPL,,,,,,,
2022-05-03,156.55384826660156,AAPL,,,,,,,
2022-05-04,162.97384643554688,AAPL,,,,,,,
2022-05-05,153.89358520507812,AAPL,,,,,,,
2022-05-06,154.62109375,AAPL,,,,,,,
2022-05-09,149.48928833007812,AAPL,,,,,,,
2022-05-10,151.8978729248047,AAPL,,,,,,,
2022-05-11,144.02330017089844,AAPL,,,,,,,
2022-05-12,140.14991760253906,AAPL,,,,,,,
2022-05-13,144.62298583984375,AAPL,,,,,,,
2022-05-16,143.0795440673828,AAPL,,,,,,,
2022-05-17,146.7169952392578,AAPL,,,,,,,
2022-05-18,138.43934631347656,AAPL,,,,,,,
2022-05-19,135.02796936035156,AAPL,,,,,,,
2022-05-20,135.26390075683594,AAPL,,,,,,,
2022-05-23,140.6906280517578,AAPL,,,,,,,
2022-05-24,137.98715209960938,AAPL,,,,,,,
2022-05-25,138.1444091796875,AAPL,,,,,,,
2022-05-26,141.34930419921875,AAPL,,,,,,,
2022-05-27,147.11024475097656,AAPL,,,,,,,
2022-05-31,146.32376098632812,AAPL,,,,,,,
2022-06-01,146.1959228515625,AAPL,,,,,,,
2022-06-02,148.65370178222656,AAPL,,,,,,,
2022-06-03,142.92227172851562,AAPL,,,,,,,
2022-06-06,143.66937255859375,AAPL,,,,,,,
2022-06-07,146.1959228515625,AAPL,,,,,,,
2022-06-08,145.4586639404297,AAPL,,,,,,,
2022-06-09,140.2285614013672,AAPL,,,,,,,
2022-06-10,134.8117218017578,AAPL,,,,,,,
2022-06-13,129.65048217773438,AAPL,,,,,,,
2022-06-14,130.5155792236328,AAPL,,,,,,,
2022-06-15,133.1404571533203,AAPL,,,,,,,
2022-06-16,127.86122131347656,AAPL,,,,,,,
2022-06-17,129.33587646484375,AAPL,,,,,,,
2022-06-21,133.57301330566406,AAPL,,,,,,,
2022-06-22,133.0618438720703,AAPL,,,,,,,
2022-06-23,135.93246459960938,AAPL,,,,,,,
2022-06-24,139.26515197753906,AAPL,,,,,,,
2022-06-27,139.26515197753906,AAPL,,,,,,,
2022-06-28,135.1165008544922,AAPL,,,,,,,
2022-06-29,136.876220703125,AAPL,,,,,,,
2022-06-30,134.40866088867188,AAPL,,,,,,,
2022-07-01,136.58126831054688,AAPL,,,,,,,
2022-07-05,139.16683959960938,AAPL,,,,,,,
2022-07-06,140.5038299560547,AAPL,,,,,,,
2022-07-07,143.87586975097656,AAPL,,,,,,,
2022-07-08,144.55418395996094,AAPL,,,,,,,
2022-07-11,142.4208526611328,AAPL,,,,,,,
2022-07-12,143.3941192626953,AAPL,,,,,,,
2022-07-13,143.03041076660156,AAPL,,,,,,,
2022-07-14,145.9600067138672,AAPL,,,,,,,
2022-07-15,147.63128662109375,AAPL,,,,,,,
2022-07-18,144.5836944580078,AAPL,,,,,,,
2022-07-19,148.44725036621094,AAPL,,,,,,,
2022-07-20,150.45274353027344,AAPL,,,,,,,
2022-07-21,152.72372436523438,AAPL,,,,,,,
2022-07-22,151.48500061035156,AAPL,,,,,,,
2022-07-25,150.36427307128906,AAPL,,,,,,,
2022-07-26,149.03709411621094,AAPL,,,,,,,
2022-07-27,154.13937377929688,AAPL,,,,,,,
2022-07-28,154.6898956298828,AAPL,,,,,,,
2022-07-29,159.76266479492188,AAPL,,,,,,,
2022-08-01,158.77957153320312,AAPL,,,,,,,
2022-08-02,157.3048858642578,AAPL,,,,,,,
2022-08-03,163.3214569091797,AAPL,,,,,,,
2022-08-04,163.0068359375,AAPL,,,,,,,
2022-08-05,162.78048706054688,AAPL,,,,,,,
2022-08-08,162.3079071044922,AAPL,,,,,,,
2022-08-09,162.35711669921875,AAPL,,,,,,,
2022-08-10,166.61000061035156,AAPL,,,,,,,
2022-08-11,165.8716583251953,AAPL,,,,,,,
2022-08-12,169.42556762695312,AAPL,,,,,,,
2022-08-15,170.49862670898438,AAPL,,,,,,,
2022-08-16,170.34112548828125,AAPL,,,,,,,
2022-08-17,171.8374786376953,AAPL,,,,,,,
2022-08-18,171.4436798095703,AAPL,,,,,,,
2022-08-19,168.85455322265625,AAPL,,,,,,,
2022-08-22,164.96592712402344,AAPL,,,,,,,
2022-08-23,164.63121032714844,AAPL,,,,,,,
2022-08-24,164.9265594482422,AAPL,,,,,,,
2022-08-25,167.38771057128906,AAPL,,,,,,,
2022-08-26,161.0773468017578,AAPL,,,,,,,
2022-08-29,158.87213134765625,AAPL,,,,,,,
2022-08-30,156.44049072265625,AAPL,,,,,,,
2022-08-31,154.7767791748047,AAPL,,,,,,,
2022-09-01,155.50526428222656,AAPL,,,,,,,
2022-09-02,153.38865661621094,AAPL,,,,,,,
2022-09-06,152.12857055664062,AAPL,,,,,,,
2022-09-07,153.53636169433594,AAPL,,,,,,,
2022-09-08,152.0596923828125,AAPL,,,,,,,
2022-09-09,154.92445373535156,AAPL,,,,,,,
2022-09-12,160.89027404785156,AAPL,,,,,,,
2022-09-13,151.44932556152344,AAPL,,,,,,,
2022-09-14,152.8964385986328,AAPL,,,,,,,
2022-09-15,150.0021514892578,AAPL,,,,,,,
2022-09-16,148.35813903808594,AAPL,,,,,,,
2022-09-19,152.0793914794922,AAPL,,,,,,,
2022-09-20,154.46173095703125,AAPL,,,,,,,
2022-09-21,151.3311767578125,AAPL,,,,,,,
2022-09-22,150.36639404296875,AAPL,,,,,,,
2022-09-23,148.09230041503906,AAPL,,,,,,,
2022-09-26,148.4270477294922,AAPL,,,,,,,
2022-09-27,149.40164184570312,AAPL,,,,,,,
2022-09-28,147.51144409179688,AAPL,,,,,,,
2022-09-29,140.26583862304688,AAPL,,,,,,,
2022-09-30,136.05233764648438,AAPL,,,,,,,
2022-10-03,140.23629760742188,AAPL,,,,,,,
2022-10-04,143.82958984375,AAPL,,,,,,,
2022-10-05,144.1249237060547,AAPL,,,,,,,
2022-10-06,143.16998291015625,AAPL,,,,,,,
2022-10-07,137.9129638671875,AAPL,,,,,,,
2022-10-10,138.23785400390625,AAPL,,,,,,,
