Ticker,AAPL,AMZN,GOOGL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS,TSLA
Ticker,AAPL,AMZN,GOOGL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS,TSLA
Date,,,,,,,,
2021-01-07,127.56791687011719,158.10800170898438,88.10931396484375,1134.5546875,209.84999084472656,866.5750732421875,2832.132568359375,272.0133361816406
2021-01-08,128.66900634765625,159.13499450683594,89.27576446533203,1179.455078125,211.12852478027344,876.800048828125,2914.403076171875,293.3399963378906
2021-01-11,125.67760467529297,155.7104949951172,87.21298217773438,1237.074951171875,209.0809326171875,860.2724609375,2966.27783203125,270.39666748046875
2021-01-12,125.502197265625,156.04150390625,86.27643585205078,1233.0748291015625,206.61990356445312,887.3876953125,2964.783203125,283.14666748046875
2021-01-13,127.5386962890625,158.29449462890625,86.76407623291016,1246.91796875,207.975341796875,879.1124877929688,2949.935546875,284.8033447265625
2021-01-14,125.60936737060547,156.37350463867188,85.95317077636719,1231.9512939453125,204.78372192382812,888.9972534179688,3041.3916015625,281.6666564941406
2021-01-15,123.88468933105469,155.21249389648438,85.78929901123047,1208.984130859375,204.42800903320312,878.5004272460938,3025.15869140625,275.38665771484375
2021-01-18,,,,1179.41015625,,899.5849609375,3014.30615234375,
2021-01-19,124.55705261230469,156.03799438476562,88.61234283447266,1183.5452880859375,208.07147216796875,914.298828125,3050.74755859375,281.51666259765625
2021-01-20,128.6494903564453,163.16900634765625,93.35958099365234,1204.0401611328125,215.6660614013672,931.665283203125,3095.750732421875,283.48333740234375
2021-01-21,133.3655548095703,165.34950256347656,93.56217956542969,1204.2646484375,216.27166748046875,951.93359375,3063.050537109375,281.663330078125
2021-01-22,135.50924682617188,164.6114959716797,93.97979736328125,1205.298828125,217.21377563476562,929.3526611328125,3090.41796875,282.21331787109375
2021-01-25,139.26071166992188,164.6999969482422,94.0652084350586,1191.1407470703125,220.6553955078125,880.110107421875,3079.376953125,293.6000061035156
2021-01-26,139.49449157714844,166.30650329589844,94.7440414428711,,223.34713745117188,,,294.36334228515625
2021-01-27,138.4226837158203,161.62899780273438,90.32402801513672,1169.4774169921875,223.89505004882812,859.2522583007812,3051.074951171875,288.0533447265625
2021-01-28,133.57992553710938,161.88099670410156,92.0252914428711,1147.184326171875,229.69190979003906,850.8864135742188,2990.72802734375,278.4766540527344
2021-01-29,128.581298828125,160.30999755859375,90.74214172363281,1113.7899169921875,222.99142456054688,835.1976928710938,2911.013916015625,264.510009765625
2021-02-01,130.70547485351562,167.1439971923828,94.00514221191406,1133.43115234375,230.38409423828125,859.3882446289062,2937.211181640625,279.9366760253906
2021-02-02,131.53370666503906,169.0,95.29871368408203,1142.7347412109375,230.24951171875,873.2179565429688,2997.183349609375,290.92999267578125
2021-02-03,130.5106201171875,165.62649536132812,102.23884582519531,1154.7802734375,233.6045684814453,875.4171752929688,2994.00244140625,284.89666748046875
2021-02-04,133.8722686767578,166.5500030517578,101.9781494140625,1150.015869140625,232.65284729003906,872.537841796875,2983.149169921875,283.3299865722656
2021-02-05,133.45755004882812,167.6074981689453,103.72608184814453,1143.498779296875,232.83551025390625,872.2883911132812,2954.613525390625,284.07666015625
2021-02-08,133.60391235351562,166.14700317382812,103.51206970214844,1171.7694091796875,233.09506225585938,884.848388671875,3007.148193359375,287.8066711425781
2021-02-09,132.72564697265625,165.25,103.0586929321289,1173.567138671875,234.34478759765625,886.9796142578125,2972.343505859375,283.1533203125
2021-02-10,132.12060546875,164.32899475097656,103.6093978881836,1165.43212890625,233.4315185546875,895.2093505859375,3006.399658203125,268.2733459472656
2021-02-11,131.86688232421875,163.10650634765625,103.72211456298828,1161.9713134765625,235.03697204589844,932.11865234375,2999.570068359375,270.5533447265625
2021-02-12,132.10107421875,163.885498046875,104.03396606445312,1177.3876953125,235.51766967773438,925.725341796875,2985.348388671875,272.0400085449219
2021-02-15,,,,1177.2528076171875,,921.6443481445312,2937.6787109375,
2021-02-16,129.97373962402344,163.44749450683594,104.81210327148438,1159.94873046875,234.27748107910156,933.8417358398438,2908.627685546875,265.40667724609375
2021-02-17,127.68048095703125,165.4320068359375,105.20537567138672,1151.7689208984375,235.29884338378906,944.6106567382812,2875.2265625,266.04998779296875
2021-02-18,126.57777404785156,166.4114990234375,104.56927490234375,1161.7916259765625,234.9037628173828,937.5598754882812,2860.490966796875,262.4599914550781
2021-02-19,126.73390197753906,162.4949951171875,103.72509002685547,1160.7578125,232.1865692138672,943.27294921875,2874.057373046875,260.4333190917969
2021-02-22,122.95735931396484,159.03700256347656,102.00942993164062,1137.29638671875,225.96206665039062,910.5352783203125,2767.959228515625,238.1666717529297
2021-02-23,122.82073974609375,159.72500610351562,102.3004150390625,1138.330078125,224.76722717285156,917.4954833984375,2788.308349609375,232.94667053222656
2021-02-24,122.32305908203125,157.97650146484375,103.47681427001953,1145.476318359375,226.00059509277344,934.5219116210938,2758.276123046875,247.33999633789062
2021-02-25,118.06834411621094,152.85800170898438,100.1070556640625,1145.7012939453125,220.6432647705078,972.3153076171875,2802.436279296875,227.4066619873047
2021-02-26,118.33181762695312,154.64649963378906,100.40300750732422,1126.599365234375,223.9097137451172,945.7669677734375,2707.93994140625,225.1666717529297
2021-03-01,124.70413208007812,157.3070068359375,102.77416229248047,1138.9144287109375,228.303466796875,952.9765014648438,2735.91455078125,239.47666931152344
2021-03-02,122.09861755371094,154.72650146484375,102.51692962646484,1172.623291015625,225.3453826904297,954.9261474609375,2812.77490234375,228.81333923339844
2021-03-03,119.11248779296875,150.25,99.88160705566406,1207.7257080078125,219.26539611816406,998.5009155273438,2862.12841796875,217.73333740234375
2021-03-04,117.2291030883789,148.8784942626953,100.99989318847656,1195.8599853515625,218.4656219482422,986.5983276367188,2853.333251953125,207.14666748046875
2021-03-05,118.48794555664062,150.0229949951172,104.13526153564453,1183.58984375,223.15817260742188,987.890625,2814.36572265625,199.31666564941406
2021-03-08,113.55013275146484,147.59750366210938,99.68744659423828,1200.7142333984375,219.10154724121094,993.5132446289062,2813.336181640625,187.6666717529297
2021-03-09,118.1659164428711,153.1425018310547,101.31919860839844,1209.5233154296875,225.25869750976562,993.4906005859375,2854.502685546875,224.52667236328125
2021-03-10,117.08272552490234,152.8820037841797,101.11212158203125,1229.8388671875,223.9482421875,989.3642578125,2873.215576171875,222.68666076660156
2021-03-11,119.01490020751953,155.67950439453125,104.30757904052734,,228.48658752441406,,,233.1999969482422
2021-03-12,118.10736846923828,154.47450256347656,101.79788970947266,1235.861572265625,227.15689086914062,969.2547607421875,2861.052490234375,231.2433319091797
2021-03-15,120.99589538574219,154.08399963378906,102.01837158203125,1234.73779296875,226.25111389160156,956.2411499023438,2868.72412109375,235.97999572753906
2021-03-16,122.53775787353516,154.59300231933594,103.48078155517578,1244.08642578125,229.04542541503906,952.477783203125,2909.79736328125,225.6266632080078
2021-03-17,121.74729919433594,156.7864990234375,103.39784240722656,1246.783203125,228.3998565673828,931.9599609375,2912.511474609375,233.93666076660156
2021-03-18,117.61943054199219,151.39950561523438,100.37470245361328,1201.927734375,222.3102264404297,910.9888305664062,2840.983642578125,217.72000122070312
2021-03-19,117.09249114990234,153.7480010986328,100.65377807617188,1208.5347900390625,221.95370483398438,944.0439453125,2853.80126953125,218.2899932861328
2021-03-22,120.41038513183594,155.5435028076172,100.83899688720703,1232.220947265625,227.38812255859375,935.1566162109375,2928.13623046875,223.3333282470703
2021-03-23,119.58090209960938,156.875,101.36735534667969,1232.89501953125,228.920166015625,946.5377807617188,2940.252197265625,220.72000122070312
2021-03-24,117.19005584716797,154.35350036621094,100.93037414550781,1216.89453125,226.87744140625,928.309814453125,2920.13623046875,210.08999633789062
2021-03-25,117.677978515625,152.31300354003906,100.92689514160156,1198.9615478515625,223.8711395263672,902.9857177734375,2867.5078125,213.4633331298828
2021-03-26,118.28302001953125,152.60150146484375,100.54304504394531,1201.11865234375,227.86024475097656,904.4366455078125,2869.332275390625,206.23666381835938
2021-03-29,118.45867919921875,153.7864990234375,101.58883666992188,,226.66543579101562,,,203.76333618164062
2021-03-30,117.0046615600586,152.76449584960938,101.62260437011719,1245.255126953125,223.39903259277344,920.1480712890625,2955.175048828125,211.8733367919922
2021-03-31,119.20032501220703,154.70399475097656,102.41960144042969,1229.7490234375,227.1761474609375,908.2681274414062,2973.232421875,222.64332580566406
2021-04-01,120.02980041503906,158.0500030517578,105.75957489013672,1245.1651611328125,233.5163116455078,916.77001953125,2961.209228515625,220.5833282470703
2021-04-05,122.85978698730469,161.3365020751953,110.18801879882812,1267.3682861328125,239.9913787841797,903.5072021484375,3030.351318359375,230.35000610351562
2021-04-06,123.16226959228516,161.1909942626953,109.70633697509766,1268.4019775390625,238.82550048828125,899.74365234375,3054.490234375,230.5399932861328
2021-04-07,124.81149291992188,163.96949768066406,111.18465423583984,1285.615966796875,240.79107666015625,908.15478515625,3060.758056640625,223.6566619873047
2021-04-08,127.21204376220703,164.96499633789062,111.75074768066406,1294.2904052734375,244.01898193359375,909.2883911132812,3103.749755859375,227.93333435058594
2021-04-09,129.78829956054688,168.61000061035156,112.75582122802734,1295.3690185546875,246.52423095703125,898.7234497070312,3108.33447265625,225.67333984375
2021-04-12,128.07080078125,168.96949768066406,111.46224212646484,1281.6158447265625,246.58201599121094,866.5750732421875,3037.5087890625,233.9933319091797
2021-04-13,131.1837921142578,170.0,111.94937133789062,1255.9071044921875,249.06793212890625,875.9384765625,2904.184326171875,254.10667419433594
2021-04-14,128.8417510986328,166.64999389648438,111.3276596069336,,246.273681640625,,,244.07666015625
2021-04-15,131.25210571289062,168.95449829101562,113.47981262207031,1223.1868896484375,250.04116821289062,881.6063232421875,3011.68603515625,246.28334045410156
2021-04-16,130.9202880859375,169.9720001220703,113.35567474365234,1216.89453125,251.2359619140625,876.0745239257812,2989.418212890625,246.5933380126953
2021-04-19,131.58389282226562,168.60049438476562,113.70376586914062,1224.804931640625,249.30885314941406,862.290283203125,2958.215576171875,238.2100067138672
2021-04-20,129.8956298828125,166.7344970703125,113.16996002197266,1214.737060546875,248.8463897705078,862.0408325195312,2942.075927734375,239.663330078125
2021-04-21,130.27626037597656,168.1009979248047,113.13719177246094,,251.08177185058594,,,248.0399932861328
2021-04-22,128.75393676757812,165.45199584960938,111.85453796386719,1214.512451171875,247.79608154296875,864.42138671875,2917.983642578125,239.89666748046875
2021-04-23,131.07644653320312,167.04400634765625,114.20878601074219,1198.9615478515625,251.63101196289062,863.4918823242188,2909.28271484375,243.13333129882812
2021-04-26,131.46678161621094,170.4499969482422,114.70536804199219,1207.7257080078125,252.0164337158203,878.6817016601562,2901.1435546875,246.06666564941406
2021-04-27,131.14474487304688,170.8715057373047,113.76435089111328,1212.1751708984375,252.421142578125,901.716064453125,2930.33447265625,234.913330078125
2021-04-28,130.3542938232422,172.9250030517578,117.14405822753906,1218.9171142578125,245.28125,905.63818359375,2922.943115234375,231.46665954589844
2021-04-29,130.2567138671875,173.5655059814453,118.81848907470703,1219.2315673828125,243.3059539794922,917.767578125,2914.663330078125,225.6666717529297
2021-04-30,128.28549194335938,173.37100219726562,116.86893463134766,1217.433837890625,242.98797607421875,904.3687133789062,2840.1884765625,236.47999572753906
2021-05-03,129.3394317626953,169.32449340820312,116.35150909423828,1215.3663330078125,242.6796875,888.2945556640625,2841.450927734375,228.3000030517578
2021-05-04,124.76266479492188,165.593505859375,114.55142211914062,1195.006103515625,238.7580108642578,869.0462646484375,2853.38037109375,224.53334045410156
2021-05-05,125.00665283203125,163.52699279785156,114.94571685791016,1205.8828125,237.48609924316406,870.6334228515625,2896.371337890625,223.64666748046875
2021-05-06,126.60704040527344,165.31849670410156,116.06697845458984,1223.9508056640625,240.6272735595703,875.57568359375,2911.107177734375,221.17999267578125
2021-05-07,127.2815170288086,164.58050537109375,116.79096984863281,1215.8160400390625,243.2577667236328,875.9158935546875,2931.176513671875,224.1233367919922
2021-05-10,123.9970932006836,159.52450561523438,113.8025894165039,1204.1302490234375,238.17022705078125,873.3992309570312,2942.965087890625,209.67999267578125
2021-05-11,123.07821655273438,161.19549560546875,112.72550964355469,1196.1298828125,237.25485229492188,876.5506591796875,2921.54052734375,205.73333740234375
2021-05-12,120.00885009765625,157.5970001220703,109.25892639160156,1192.8487548828125,230.2884063720703,867.4819946289062,2888.793212890625,196.6300048828125
2021-05-13,122.15935516357422,158.07350158691406,110.6885757446289,,234.17149353027344,,,190.56333923339844
2021-05-14,124.58358764648438,161.14500427246094,113.13867950439453,1183.3203125,239.1048583984375,878.432373046875,2855.017333984375,196.5800018310547
2021-05-17,123.43013763427734,163.51950073242188,113.66207122802734,1195.006103515625,236.2431182861328,888.884033203125,2872.093017578125,192.27667236328125
2021-05-18,122.04207611083984,161.61399841308594,112.34861755371094,1204.53466796875,234.2196807861328,901.398681640625,2889.916259765625,192.6233367919922
2021-05-19,121.88568115234375,161.58999633789062,112.79702758789062,1201.837890625,234.79916381835938,905.5248413085938,2883.553466796875,187.82000732421875
2021-05-20,124.44673919677734,162.38400268554688,114.55738067626953,1203.9053955078125,238.04412841796875,900.242431640625,2862.97021484375,195.5933380126953
2021-05-21,122.60903930664062,160.1540069580078,113.92076873779297,1217.5687255859375,236.7790069580078,908.018798828125,2882.150390625,193.6266632080078
2021-05-24,124.24147033691406,162.24949645996094,117.24337005615234,1211.7706298828125,242.19696044921875,900.3557739257812,2883.086181640625,202.14666748046875
2021-05-25,124.04596710205078,162.95249938964844,117.33423614501953,1223.9508056640625,243.10479736328125,890.1536254882812,2927.745361328125,201.56333923339844
2021-05-26,123.9970932006836,163.25799560546875,118.20026397705078,1255.9969482421875,242.88272094726562,893.2822265625,2969.5830078125,206.3766632080078
2021-05-27,122.46239471435547,161.5054931640625,117.32479858398438,1260.4912109375,240.7772674560547,896.0255737304688,2989.797119140625,210.28334045410156
2021-05-28,121.80745697021484,161.15350341796875,117.03529357910156,1263.008544921875,241.13462829589844,949.8478393554688,2955.57373046875,208.4066619873047
2021-05-31,,,,1266.3702392578125,,979.5475463867188,2970.1943359375,
2021-06-01,121.48489379882812,160.9324951171875,118.24346160888672,1260.4190673828125,238.93263244628906,983.447021484375,2964.412109375,207.96665954589844
2021-06-02,122.24736022949219,161.69949340820312,117.71759033203125,1252.650390625,238.83607482910156,998.1156005859375,2942.270751953125,201.7066650390625
2021-06-03,120.76155090332031,159.35049438476562,116.57498168945312,1262.6451416015625,237.30052185058594,1001.9243774414062,2953.36474609375,190.94667053222656
2021-06-04,123.05870056152344,160.31100463867188,118.85871887207031,1259.0106201171875,242.20663452148438,993.2412109375,2955.7158203125,199.68333435058594
2021-06-07,123.06847381591797,159.90049743652344,119.292236328125,1262.6451416015625,245.123291015625,1009.9727783203125,2992.80615234375,201.7100067138672
2021-06-08,123.8895492553711,163.20550537109375,119.10054016113281,1283.8154296875,243.92572021484375,1004.1688842773438,3008.74169921875,201.19667053222656
2021-06-09,124.27080535888672,164.0574951171875,119.57230377197266,1285.9508056640625,244.91079711914062,986.2130126953125,3008.8359375,199.5933380126953
2021-06-10,123.27372741699219,167.4824981689453,120.9224853515625,1294.128173828125,248.43585205078125,989.8404541015625,3024.396240234375,203.3733367919922
2021-06-11,124.48584747314453,167.3415069580078,120.67767333984375,1314.662841796875,249.06370544433594,1007.0098266601562,3077.987060546875,203.29666137695312
2021-06-14,127.54547119140625,169.19349670410156,121.60675811767578,1328.2010498046875,250.99520874023438,1021.4566650390625,3080.384765625,205.89666748046875
2021-06-15,126.7243423461914,169.156494140625,120.5877914428711,1339.195068359375,249.51751708984375,1023.7770385742188,3067.597900390625,199.7866668701172
2021-06-16,127.2228775024414,170.7624969482422,119.94522094726562,1345.28271484375,248.57107543945312,1006.3045043945312,3078.503662109375,201.6233367919922
2021-06-17,128.82594299316406,174.46200561523438,120.90957641601562,1358.6395263671875,251.9706268310547,1008.1473999023438,3119.307861328125,205.53334045410156
2021-06-18,127.52590942382812,174.34500122070312,119.28826141357422,1365.9080810546875,250.55093383789062,1012.697509765625,3100.0810546875,207.77000427246094
2021-06-21,129.3245086669922,172.697998046875,120.97809600830078,1363.182373046875,253.64141845703125,1017.9756469726562,3077.32861328125,206.94332885742188
2021-06-22,130.9667205810547,175.27200317382812,121.49254608154297,1373.676513671875,256.42279052734375,1012.742919921875,3103.747802734375,207.90333557128906
2021-06-23,130.69302368164062,175.1909942626953,121.29044342041016,1365.771728515625,256.19110107421875,1003.4608154296875,3066.328857421875,218.85667419433594
2021-06-24,130.4095458984375,172.45399475097656,121.66089630126953,1416.69921875,257.56243896484375,979.868408203125,3171.817626953125,226.60667419433594
2021-06-25,130.11627197265625,170.072998046875,121.66934204101562,1430.3284912109375,255.94961547851562,957.5499877929688,3178.587158203125,223.9566650390625
2021-06-28,131.7487335205078,172.1945037841797,121.6966552734375,1428.147705078125,259.52301025390625,949.155029296875,3137.171875,229.57333374023438
2021-06-29,133.263916015625,172.40699768066406,121.43494415283203,1420.197265625,262.1112060546875,949.97412109375,3141.026611328125,226.9199981689453
2021-06-30,133.87969970703125,172.00799560546875,121.25320434570312,1436.3251953125,261.62841796875,960.3712158203125,3145.63330078125,226.56666564941406
2021-07-01,134.1827392578125,171.64849853515625,121.60577392578125,1417.7894287109375,262.3044128417969,954.5924682617188,3141.637451171875,225.97332763671875
2021-07-02,136.81224060058594,175.5489959716797,124.3995132446289,1424.51318359375,268.1473388671875,968.7432861328125,3126.548095703125,226.3000030517578
2021-07-05,,,,1434.64404296875,,978.3668212890625,3122.364013671875,
2021-07-06,138.82589721679688,183.78700256347656,125.32562255859375,1419.4249267578125,268.15704345703125,966.8095703125,3067.17529296875,219.86000061035156
