time,BTC,ETH,XRP,AAPL,AMZN,GOOGL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS,TSLA
2020-09-28,,,,,,,,,,,
2020-09-29,0.013299373773249856,0.016694443659783786,0.007468879668049766,-0.007567275601930157,-0.009190151383878575,0.005046014683833588,-0.0013857083304307238,-0.010409010419467624,0.012994902763620919,0.025594750827552026,-0.005056980056980076
2020-09-30,-0.005706885435220466,-0.00027783951989335254,-0.004118616144975329,0.015076042509555965,0.001224212052606033,-0.00028571860289106077,-0.0007432942489082883,0.014812850450947268,-0.0047661246204355745,0.0015672757152387362,0.02371894910158212
2020-10-01,-0.014530466388729568,-0.018370296259240804,-0.01530190239867657,0.0084615691896619,0.023034683824907143,0.015214741797326514,0.009323070101403985,0.010126454233603477,-0.0040727488369884934,0.012498305296252399,0.044638130728451575
2020-10-02,-0.004344433053840024,-0.020894085671413598,-0.01679966400671984,-0.03227975849378151,-0.029882716700918244,-0.021707942299832084,0.0,-0.029511270813697754,0.0,0.0,-0.07379104030010697
2020-10-05,0.020655898281495944,0.02293034149726747,0.06920119607005559,0.03079047378216182,0.023743999999999987,0.018706031280479873,0.03051136982010383,0.020321173170285256,-0.005864432423496546,0.07226234948087318,0.0255125455955445
2020-10-06,-0.017712649523719648,-0.03649366802351872,-0.01877746703955252,-0.028668850422161385,-0.031020255063766045,-0.021452163142912983,0.006722894144706837,-0.021247515711313336,-0.0008363235380761669,0.003141363379051132,-0.027485441525427978
2020-10-07,0.006485349729816514,0.003109872377878853,0.013029315960912058,0.01696695278034177,0.030881043626369564,0.005597190995642265,0.010229579501860764,0.019037976171000004,0.021331379313854093,0.007976243223356994,0.027344805871009514
2020-10-08,0.024054899102099014,0.027170892925038714,0.010450160771704242,-0.0009558658000150544,-0.0016084163357522607,0.01664566579212856,0.025455571721939796,0.003574226205624198,-0.008084144424547746,0.032803767276356144,0.0014573238990538417
2020-10-09,0.011837795304408427,0.040461275626423765,0.007159904534606021,0.017395518691196044,0.030120198711820922,0.018215287374734324,0.011978087447677144,0.0248358794410366,-0.002590053301047446,-0.004511838485696806,0.018971172748678766
2020-10-12,0.043493043536448006,0.058838017569305734,0.012243285939968374,0.06352062071317333,0.047549936865805664,0.03584284822918948,0.02285857036128136,0.025902251115264008,0.001611804137408246,0.006060954773849936,0.01912395872719852
2020-10-13,-0.009746303216011332,-0.01421519216355227,0.0019508388607101246,-0.02652758827860746,0.0002033151995537441,0.0015857161979879741,0.02270121675240211,0.006594941962155376,0.01951232929435287,-0.0012188724394416317,0.009834955874961748
2020-10-14,0.00017589472219547986,-0.006030256154794134,-0.029205607476635476,0.0007436578969932661,-0.02320806823032673,-0.0023169803949789625,-0.017965075586172663,-0.008974471169797993,0.002981605887864225,-0.0017589162367029898,0.03280018645476024
2020-10-15,0.006912934300438378,-0.003719237160718536,-0.012835940633774467,-0.003960683283609212,-0.00745010717332939,-0.005096829455217611,-0.025286052980150853,-0.0054333505535821836,-0.035409994812114265,-0.02455848610740552,-0.026923904850659985
2020-10-16,-0.01581987277019814,-0.03208895949166002,-0.023973994311255686,-0.014000551880139711,-0.01975049795576056,0.007862425039616427,0.017370100404342503,0.0,-0.013913398954118805,0.008282843920204064,-0.020517728453544715
2020-10-19,0.03802052753559204,0.037830297062202645,0.022897585345545313,-0.025542246933436208,-0.020013994518304434,-0.024080228033824813,-0.0014193038689492843,-0.024765496952742327,0.00018376694256705406,-0.01872764040605257,-0.02010621145263225
2020-10-20,0.01402582998210411,-0.028122611422998878,-0.008954008954008996,0.013192301078395197,0.0030556153167395905,0.013811394762647478,0.010302680886136617,0.00200730673282723,-0.009328031116070057,0.010123382300782025,-0.020634356938931897
2020-10-21,0.0747648421628313,0.06161523024353199,0.03244353182751558,-0.005446873734188062,-0.00996888415018915,0.02250632280311793,0.00953878570421729,0.000698696236709262,-0.014518401824965887,-0.02322013336843154,0.0016587662561580174
2020-10-22,0.013824902775360526,0.05885658815715522,0.024264120922832033,-0.009582913666691617,-0.002681369193768268,0.013032608184996075,-0.01680681649054927,0.00041902214893774214,-0.008307382494602278,-0.001588549443581444,0.007453151618398657
2020-10-23,-0.004083832104847862,-0.01189384800965021,-0.009708737864077666,-0.006134533417531118,0.008815010703941528,0.016381997600983578,0.004878882416244901,0.006235621863503571,0.002895252769383738,0.005859098365943005,-0.012118650038751455
2020-10-26,0.010220913335188486,-0.040188490367946805,-0.025882352941176467,8.757709912465828e-05,0.0008238671826239496,-0.029816363853855665,-0.008953418675343494,-0.02844157147074078,-0.03972934581468146,0.0005209989644985313,-0.0008323229441552504
2020-10-27,0.04411745577274595,0.02704077739055233,0.017713365539452575,0.01347228874321793,0.02472373278786666,0.009209133121228952,-0.019416529115043546,0.015089105352179333,0.0026612470048064107,-0.021594662350214455,0.010469451429868437
2020-10-28,-0.026384982581001748,-0.03707831772923176,-0.027689873417721667,-0.04631238708892427,-0.03759512891279926,-0.055088140016423925,-0.013108778662737519,-0.04956631673672607,-0.011329575236320943,-0.0030224457361367474,-0.0439389658095507
2020-10-29,0.013262863005109926,-0.003163824369164181,-0.013832384052074764,0.03705039097241092,0.01524924275479167,0.030500142623689497,-0.0015792827206444482,0.010065109319128185,0.007681011974835172,0.003985175807571517,0.01184646076547935
2020-10-30,0.007708261217722612,-0.012334210662125256,-0.012788778877887763,-0.05601842854570316,-0.05445638599692926,0.03804384380966175,-0.013257647697475505,-0.010990332196074482,0.01361695941874519,0.012230875566945576,-0.05547259340179478
2020-11-02,0.00038994688908622344,0.0022207127181523845,-0.015461763476807389,-0.0008263292095571639,-0.01043097343675392,0.00508024722125322,0.01103159170198742,-0.0006917923448515051,-0.08617667334424972,-0.02260875065239376,0.0321353385900065
2020-11-03,0.03334551595874813,0.01191314095044449,0.016553480475381965,0.01535407953498269,0.01462149856214734,0.013137911497315136,-0.009092565246052065,0.020264011534073978,-0.014407938215513227,0.011133819253501542,0.058400803575642035
2020-11-04,0.009551633011926741,0.03730228244628786,-0.006680584551148172,0.04083610265575688,0.06322968367115966,0.06088150426948813,0.02955127405803437,0.04824930796345983,0.033938508933896605,0.007423235165616271,-0.006888181174805497
2020-11-05,0.10186590646946936,0.03533998907266667,0.033207229928541304,0.035493798177149705,0.024941687543965863,0.00953692617533286,0.009186985214446164,0.031886400781182545,0.021848299132938287,0.012268234548425072,0.040643013767159175
2020-11-06,-0.000596156903368672,0.09458130442083035,0.053295362082994346,-0.0011357492403867298,-0.003199879590608079,-0.0015721869165713498,0.007925895457100207,0.001925770716981745,0.03792847061806981,0.008098691960470639,-0.01858042867903853
2020-11-09,-0.016393831675712733,-0.026012447405329597,-0.03205870992661275,-0.019967816994390875,-0.05062255199509558,0.0009601321984167299,0.02138837752092404,-0.023824241847871686,0.010620162309781467,0.007073225342581813,-0.02021188040193511
2020-11-10,-0.001388976741486747,0.014422319721003607,0.014365522745410919,-0.0030094810564152974,-0.03458301259009977,-0.013455252624683056,-0.04003349085270813,-0.03379308006431769,0.016506506684131894,-0.02824040319969534,-0.025874519299245113
2020-11-11,0.025686099990009037,0.028944683493767442,0.007867820613689958,0.030352909318260846,0.033729596510072346,0.005473352895094097,0.028825437791702102,0.026255216321333874,-0.04190361384853858,0.014417325654514812,0.016497217931275454
2020-11-12,0.03816431825648059,-0.0024358172921472576,-0.004683840749414414,-0.00234302666137598,-0.008640940399503916,-0.00252411451411938,-0.004231620626063304,-0.0051258538474245885,-0.008612038434934521,-0.006231933224420616,-0.01287368754913032
2020-11-13,0.0016140773052268909,0.03044643243009637,0.04313725490196085,0.0004192572517731641,0.005957662975680567,0.016891966061233443,0.005770475239377459,0.0049663696559123505,0.008282859605401649,-0.005316363882450159,-0.007916749542633994
2020-11-14,-0.01572903687966276,-0.033216599911925715,0.009398496240601517,0.0,0.0,0.0,0.008228188497259703,0.0,0.002955491647924635,0.005081463468250114,0.0
2020-11-16,0.04015377007268617,-4.3381124872565735e-05,0.072998137802607,0.008719822040935687,0.0007191232449399454,0.000998795536667929,0.0,0.003325219790621281,0.0,0.0,-0.0010039165229089875
2020-11-17,0.05741603903008485,0.047070562460684195,0.05067684831655672,-0.007564421710325453,0.001469151022337467,-0.00697324105301278,-0.008602116766148304,-0.012751241564467164,-0.00451985366318397,-0.0016103210043146854,0.08213849886054558
2020-11-18,0.005923126605487994,-0.008182966998819152,-0.03006276841757516,-0.011390567259017437,-0.009631146233966659,-0.011931924700158691,-0.011702392958487073,-0.013183893182745599,-0.00303528903844974,-0.014778591051821999,0.10196782273223493
2020-11-19,0.0021572819933577403,-0.014495780766981325,0.03610354223433232,0.005167466611018412,0.003722475897290689,0.010301287198128506,-0.012426266966048094,0.006348355277261186,-0.007070239382876875,0.0039023909768503007,0.025953482236043657
2020-11-20,0.04758244766794717,0.08183205459709209,0.08579881656804722,-0.01095739444630428,-0.005652835079659413,-0.012618206219897399,0.00601769635033067,-0.009556484134473298,-0.03732608879588073,0.008855287173565873,-0.01934825231803483
2020-11-23,-0.015372108491611747,0.19336637736810136,0.8695125643354529,-0.02974226750023612,-0.00032586952313351514,-0.005079774495124978,0.03308119119390307,-0.001330990421022138,0.02695448364998354,0.024057770433502546,0.06584854595464651
2020-11-24,0.041957517075733586,-0.0068129955838655,0.12388663967611313,0.011594176770180598,0.006348458392907208,0.021035992926609515,0.00017547994692646007,0.017847753955468226,0.006843688539305948,-0.0008073906353220917,0.06425237137108364
2020-11-25,-0.022518995508728934,-0.0588118615491422,-0.09106628242074921,0.007467394752506795,0.021490927050794584,0.00013015050650233562,-0.02140265064842506,4.66946056056905e-05,-0.008273766994471021,-0.007623142573018216,0.03352622825340701
2020-11-26,-0.08276833623842228,-0.08637161924833148,-0.14806594800253647,0.0,0.0,0.0,-0.0021961083691333094,0.0,0.0024642394293254988,0.007144668790059816,0.0
2020-11-27,-0.0012144952276043064,-0.002671946484179788,0.04689244510606616,0.004825790382383621,0.0032244189295682624,0.012975686711421908,-0.011857544376850382,0.006358924673444788,-0.011676702774366166,-0.015051824004125747,0.02048780844735343
2020-11-30,0.1475878752550277,0.1875566177746082,0.18183434056167802,0.021099460586172514,-0.008543691751112581,-0.018254656915223322,0.0,-0.005389346579787513,0.0,0.0,-0.031002292918992924
2020-12-01,-0.04545364499283022,-0.04854416204109446,-0.08031282899684167,0.030827969910811603,0.01642656027070366,0.0233473486296345,0.03440867696719585,0.009996933813621434,0.013006615989639592,0.017595510074016163,0.03023255813953485
2020-12-02,0.0231034113930213,0.020520955938795327,0.031888798037612354,0.002933652455846758,-0.005139623860276665,0.016492976688415872,0.00268092058790792,-0.003885486869402266,0.001662543681679729,0.008343260175715184,-0.027258875436076302
2020-12-03,0.011559752608291118,0.030571992110453694,0.0001584786053883125,-0.0011373424376317498,-0.005244214975355321,-0.0017158904699112743,-0.012665440932701832,-0.005246258261576764,0.003012997719866295,-0.01458422374804269,0.043176744281715695
2020-12-04,-0.04028292243490983,-0.07927986375800822,-0.12216764379654566,-0.005613048584925728,-0.00757830126807113,0.001054516514126469,0.007279473721010898,0.0005598266819319964,-0.008808373411971271,0.00668040220111088,0.00953874575124658
2020-12-07,0.027667291722475174,0.04173199217855461,0.09801444043321283,0.012269990152778965,-0.001448184709951894,-0.003690232478020916,0.007799642372592563,-0.00032658504143456835,0.005881611247451346,0.0037209280777876774,0.07131410256410242
2020-12-08,-0.04472507495538647,-0.06178977272727271,-0.0812099293111952,0.005091162408827232,0.006108296390120227,-0.0031375652227881856,0.008614072544453233,0.008026519796159759,0.01815444846775427,0.021770294119384248,0.012652860882572892
2020-12-09,0.01235570458077917,0.033560434014635376,0.04347826086956541,-0.020904258742493576,-0.023003880665598553,-0.018477732775517897,0.01894461346560794,-0.019489728548994778,0.016652017425112353,0.004826442059247649,-0.06985934790125126
2020-12-10,-0.016142926761948173,-0.0262974330357143,-0.019204389574760117,0.011989526545588713,-0.0008730107596160996,-0.0057428234529206534,-0.006339202572674729,-0.006043389622068296,-0.009842315570147364,-0.009428106700424377,0.03737096965507036
